1,Central_Coast,50,Shrubland,2,DoD,44,Santa Cruz,6300
1,Central_Coast,50,Shrubland,2,DoD,48,Solano,644400
1,Central_Coast,50,Shrubland,3,Easement,1,Alameda,498600
1,Central_Coast,50,Shrubland,3,Easement,7,Contra Costa,2915100
1,Central_Coast,50,Shrubland,3,Easement,10,Fresno,5425200
1,Central_Coast,50,Shrubland,3,Easement,24,Merced,12535200
1,Central_Coast,50,Shrubland,3,Easement,27,Monterey,39823200
1,Central_Coast,50,Shrubland,3,Easement,28,Napa,4362300
1,Central_Coast,50,Shrubland,3,Easement,35,San Benito,10094400
1,Central_Coast,50,Shrubland,3,Easement,40,San Luis Obispo,61053300
1,Central_Coast,50,Shrubland,3,Easement,41,San Mateo,13676400
1,Central_Coast,50,Shrubland,3,Easement,42,Santa Barbara,73800
1,Central_Coast,50,Shrubland,3,Easement,43,Santa Clara,34367400
1,Central_Coast,50,Shrubland,3,Easement,44,Santa Cruz,3856500
1,Central_Coast,50,Shrubland,3,Easement,48,Solano,20385900
1,Central_Coast,50,Shrubland,3,Easement,50,Stanislaus,10392300
1,Central_Coast,50,Shrubland,4,Local_gov,1,Alameda,38574900
1,Central_Coast,50,Shrubland,4,Local_gov,7,Contra Costa,37451700
1,Central_Coast,50,Shrubland,4,Local_gov,27,Monterey,24115500
1,Central_Coast,50,Shrubland,4,Local_gov,28,Napa,720900
1,Central_Coast,50,Shrubland,4,Local_gov,35,San Benito,5400
1,Central_Coast,50,Shrubland,4,Local_gov,38,San Francisco,375300
1,Central_Coast,50,Shrubland,4,Local_gov,40,San Luis Obispo,15980400
1,Central_Coast,50,Shrubland,4,Local_gov,41,San Mateo,21664800
1,Central_Coast,50,Shrubland,4,Local_gov,42,Santa Barbara,203400
1,Central_Coast,50,Shrubland,4,Local_gov,43,Santa Clara,35932500
1,Central_Coast,50,Shrubland,4,Local_gov,44,Santa Cruz,778500
1,Central_Coast,50,Shrubland,4,Local_gov,48,Solano,8309700
1,Central_Coast,50,Shrubland,4,Local_gov,50,Stanislaus,845100
1,Central_Coast,50,Shrubland,5,NPS,7,Contra Costa,900
1,Central_Coast,50,Shrubland,5,NPS,27,Monterey,6317100
1,Central_Coast,50,Shrubland,5,NPS,35,San Benito,55909800
