5,Eastside,80,Woodland,1,BLM,1483547400.000000
5,Eastside,80,Woodland,2,DoD,7200.000000
5,Eastside,80,Woodland,3,Easement,41022900.000000
5,Eastside,80,Woodland,4,Local_gov,51370200.000000
5,Eastside,80,Woodland,5,NPS,3600.000000
5,Eastside,80,Woodland,6,Other_fed,510871500.000000
5,Eastside,80,Woodland,7,Private,1087911000.000000
5,Eastside,80,Woodland,8,State_gov,63656100.000000
5,Eastside,80,Woodland,9,USFS_nonwild,2363728500.000000
5,Eastside,90,Forest,1,BLM,97686900.000000
5,Eastside,90,Forest,3,Easement,49654800.000000
5,Eastside,90,Forest,4,Local_gov,5946300.000000
5,Eastside,90,Forest,5,NPS,3600.000000
5,Eastside,90,Forest,6,Other_fed,152497800.000000
5,Eastside,90,Forest,7,Private,464923800.000000
5,Eastside,90,Forest,8,State_gov,7970400.000000
5,Eastside,90,Forest,9,USFS_nonwild,929304900.000000
5,Eastside,100,Meadow,1,BLM,123503400.000000
5,Eastside,100,Meadow,2,DoD,5252400.000000
5,Eastside,100,Meadow,3,Easement,16207200.000000
5,Eastside,100,Meadow,4,Local_gov,32711400.000000
5,Eastside,100,Meadow,6,Other_fed,10157400.000000
5,Eastside,100,Meadow,7,Private,53713800.000000
5,Eastside,100,Meadow,8,State_gov,12462300.000000
5,Eastside,100,Meadow,9,USFS_nonwild,49142700.000000
5,Eastside,130,Cultivated,1,BLM,4435200.000000
5,Eastside,130,Cultivated,2,DoD,210600.000000
5,Eastside,130,Cultivated,3,Easement,28662300.000000
5,Eastside,130,Cultivated,4,Local_gov,13069800.000000
5,Eastside,130,Cultivated,5,NPS,95400.000000
5,Eastside,130,Cultivated,6,Other_fed,117422100.000000
5,Eastside,130,Cultivated,7,Private,827338500.000000
5,Eastside,130,Cultivated,8,State_gov,22795200.000000
5,Eastside,130,Cultivated,9,USFS_nonwild,1340100.000000
5,Eastside,160,Developed_all,1,BLM,32358600.000000
5,Eastside,160,Developed_all,2,DoD,14360400.000000
5,Eastside,160,Developed_all,3,Easement,18608400.000000
5,Eastside,160,Developed_all,4,Local_gov,100972800.000000
5,Eastside,160,Developed_all,5,NPS,544500.000000
5,Eastside,160,Developed_all,6,Other_fed,111116700.000000
