Landcat,Area_2010_m2,Area_2011_m2,Area_2012_m2,Area_2013_m2,Area_2014_m2,Area_2015_m2,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2,Area_2051_m2,Area_2052_m2,Area_2053_m2,Area_2054_m2,Area_2055_m2,Area_2056_m2,Area_2057_m2,Area_2058_m2,Area_2059_m2,Area_2060_m2,Area_2061_m2,Area_2062_m2,Area_2063_m2,Area_2064_m2,Area_2065_m2,Area_2066_m2,Area_2067_m2,Area_2068_m2,Area_2069_m2,Area_2070_m2,Area_2071_m2,Area_2072_m2,Area_2073_m2,Area_2074_m2,Area_2075_m2,Area_2076_m2,Area_2077_m2,Area_2078_m2,Area_2079_m2,Area_2080_m2,Area_2081_m2,Area_2082_m2,Area_2083_m2,Area_2084_m2,Area_2085_m2,Area_2086_m2,Area_2087_m2,Area_2088_m2,Area_2089_m2,Area_2090_m2,Area_2091_m2,Area_2092_m2,Area_2093_m2,Area_2094_m2,Area_2095_m2,Area_2096_m2,Area_2097_m2,Area_2098_m2,Area_2099_m2,Area_2100_m2
613003,-203400,0,0,0,0,0,92700,0,0,0,0,118800,0,0,0,0,0,409500,0,-521100,0,0,0,177300,0,0,0,0,0,0,100800,0,0,0,826200,0,86400,333900,0,0,225000,0,-357300,319500,-162000,0,0,966600,0,623700,0,-168300,113400,19800,0,0,-46800,0,9000,0,79200,0,931500,10800,-113400,239400,0,113400,0,81900,-98100,0,921600,-137700,0,0,0,0,-921600,0,774900,6300,0,-640800,251100,0,453600,0,950400,1153800,122400
613004,0,0,0,0,0,0,0,0,0,0,0,-22500,0,0,0,0,0,3600,0,3600,0,0,0,12600,0,0,0,0,0,0,-23400,0,0,0,-42300,0,0,114300,0,0,0,0,0,358200,-358200,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,0,0,0,297000,0,0,167400,0,0,0,0,0,0,0
613005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613006,0,0,0,0,-97200,-281700,0,81000,0,73800,138600,0,0,70200,0,0,0,90000,0,0,0,0,900,0,0,98100,-37800,63000,0,86400,0,20700,0,0,-240300,58500,-48600,42300,0,386100,10800,0,0,79200,31500,-60300,0,0,97200,0,0,0,109800,1800,153000,0,0,492300,103500,-153000,0,153000,0,0,0,0,502200,45000,0,0,33300,0,0,0,0,120600,313200,0,0,-1800,98100,0,0,0,0,0,0,18900,-24300,3600,0
613007,-54000,111600,-1875600,1759500,-2803500,-1957500,2912400,-1632600,-2163600,2476800,1802700,-1800,-265500,854100,371700,-893700,-169200,1289700,-180900,4259700,5433300,196200,-1825200,7701300,6352200,10981800,-6354900,1492200,-531900,2063700,3609000,1918800,4222800,5040000,1425600,-5958900,-3781800,2919600,998100,-3434400,4243500,-1098900,309600,3932100,12289500,5590800,676800,8189100,486900,4895100,1439100,1453500,6035400,5559300,9418500,3177900,946800,4387500,3446100,-838800,2707200,9263700,3016800,1015200,1364400,4633200,5702400,8740800,5825700,9224100,-433800,4752900,1098900,2499300,89100,-1575900,4415400,-1836900,4810500,1423800,6965100,7225200,10491300,7843500,3131100,-496800,-277200,8994600,-925200,6859800,6384600
613008,-603900,0,0,0,0,0,0,0,-138600,0,0,0,0,0,0,0,0,0,0,0,0,-269100,0,0,0,-684000,-101700,0,0,0,0,0,0,0,0,-15300,0,0,-581400,0,0,-900,0,74700,0,0,0,0,0,0,0,-191700,0,-45900,0,0,74700,0,-37800,0,0,0,-90900,0,20700,-74700,0,0,0,74700,-20700,0,0,-676800,0,0,0,0,0,0,0,0,0,-542700,0,0,0,0,-126900,0,0
613009,0,0,0,0,0,-888300,0,0,0,0,0,0,0,-60300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-448200,0,0,0,0,0,0,-808200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-639900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616001,0,0,0,0,0,19800,81900,0,0,0,830700,0,0,0,0,0,0,0,0,0,0,0,26100,63000,15300,54000,0,0,363600,162000,108000,0,0,0,0,54000,0,0,0,0,0,135900,48600,2700,0,0,338400,63900,0,0,0,0,0,0,0,0,0,0,853200,0,262800,186300,584100,0,0,0,0,32400,0,0,0,0,0,0,162900,0,0,0,0,0,290700,0,0,112500,0,52200,0,135900,0,0,558900
616002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616003,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,446400,0,0,0,0,153900,0,0,0,0,0,0,0,81900,0,167400,0,24300,0,0,0,0,0,0,196200,515700,0,43200,8100,0,0,0,0,0,0,0,0,46800,0,157500,0,0,0,0,0,0,111600,0,179100,0,-81900,0,0,0,92700,0,0,0,0,0,0,0,197100,0,0,0,0,216000,0,0,0,0
616004,0,0,0,0,0,0,107100,93600,0,41400,170100,22500,0,0,0,0,0,0,0,0,0,0,0,92700,0,0,15300,0,18000,0,23400,0,1800,0,45900,0,173700,247500,0,0,0,0,0,0,463500,0,42300,186300,0,58500,0,0,0,0,0,0,0,0,1800,0,0,0,0,1800,0,0,0,0,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30600,0,0,0,0,0
616005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616006,0,0,0,0,0,0,0,0,0,0,80100,0,0,0,0,0,0,0,64800,0,0,0,71100,0,9900,0,0,0,108900,20700,0,0,0,0,238500,0,48600,0,0,19800,0,0,0,314100,0,1298700,117000,0,0,557100,0,0,0,0,0,0,0,0,62100,378000,0,0,0,0,0,0,0,220500,0,0,0,229500,0,0,0,0,0,0,0,1800,0,0,0,0,0,21600,0,0,0,0,0
616007,0,921600,1843200,0,1872000,2079900,3583800,3672000,1872000,1854900,4108500,4643100,2822400,1900800,921600,0,32400,3744000,1953000,4146300,0,950400,3938400,5489100,2844000,3747600,1856700,921600,5096700,2639700,4563000,921600,7404300,921600,4863600,896400,4445100,7154100,921600,5854500,0,814500,2786400,6975000,2010600,4104000,3070800,4407300,1699200,6872400,4636800,2764800,1872000,4723200,1900800,1872000,2746800,2793600,2050200,2415600,4431600,7779600,8604900,1899000,1900800,5478300,1872000,3369600,921600,976500,5529600,6219000,0,3690900,3341700,8434800,2793600,3266100,3772800,6265800,5161500,6988500,1900800,5238900,3744000,3610800,4478400,4558500,0,28800,3184200
616008,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,130500,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501300,90900,0,0,95400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
616009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653400,0,0,0,0,0,0,0,0,0,0,0,448200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39600,0,0,0,0,0,0,0,0,0,0,0,195300,0,0,0,0,0,0,0
702001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-827.4675208,0,0,0,0,0,0,0,0,0,-282.0912003,0,0,0,0,0,0,0,-31.3434667,0,0,0,0,0,0,0,0,0
702002,2.91E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-621.9795151,0,0,0,0,0,0,0,0,0,0,-704.4105351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-142.3808528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702003,0,0,200.8324731,-3.937891628,-17.93928409,0,-41.12909034,0,21.4396322,-68.69433174,-52.94276523,-780.5776295,-30.628046,-7.438239743,-122.9497275,-114.1988572,-282.2155667,-6.563152714,-51.19259117,-39.37891628,-951.6571435,-311.5309822,-105.8855305,-81.82063717,-606.8728543,-331.2204403,10.50104434,-31.50313303,-335.1583319,-489.6111925,-162.7661873,-204.3328212,-10.50104434,-417.4165126,-153.5777735,-662.4408806,-75.25748445,-0.875087029,-224.8973663,-324.6572876,-284.4032843,-52.0676782,-580.6202434,-1071.98161,-474.2971695,-720.1966245,-238.4612153,31.94067654,-840.0835474,-331.2204403,-454.1701678,-543.8665882,-45.50452548,-286.5910018,-285.7159148,-39.37891628,-150.9525124,34.56593763,-179.8303844,-94.07185557,-140.4514681,-263.4011956,-37.19119871,98.0097472,-311.0934386,-659.378076,-176.3300363,0,-401.2274026,-472.9845389,-486.9859314,-347.8470938,-362.7235733,-91.00905097,-98.88483423,101.0725518,-372.7870742,-910.9655967,-311.0934386,237.5861283,-505.362759,-167.1416225,3.937891628,-585.8707656,-1.312630543,-546.0543058,-892.5887691,-237.1485847,-349.1597244,-623.0619643,0
702004,0,0,-3969.98578,-4121.567056,-4200.966771,-526.9253854,-158.7994312,-166.0175872,-5882.797111,-1255.959138,-2995.534725,-3392.533303,-173.2357431,-505.2709175,-1335.358853,-2908.916854,-6633.485331,-4056.603652,-2071.610762,-9968.273387,2562.445367,-339.2533303,-909.4876515,-5947.760515,-7145.974405,-6691.230579,57.74524772,-137.1449633,-8517.424038,-5319.780946,-7535.754827,-2418.082248,0,-866.1787157,-194.890211,-360.9077982,-1328.140697,-815.651624,-599.106945,0,591.8887891,-996.1055231,-5644.597964,-5175.417826,-28.87262386,-902.2694955,-729.0337524,0,-6034.378386,-5211.508606,-1292.049918,-5608.507184,0,0,-1977.774734,0,0,-1927.247642,0,0,-6272.577533,-1977.774734,0,-50.52709175,-129.9268074,-1486.940129,0,0,-909.4876515,0,555.7980093,-5594.070872,-7.218155965,-931.1421194,-1111.596019,-793.9971561,0,-793.9971561,-21.65446789,0,-6258.141221,-1992.211046,1407.540413,0,0,0,0,0,-830.0879359,0,0
702005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2215.703111,0,-66.28171701,0,0,0,0,0,0,-1202.539723,0,-1017.897797,0,0,0,0,0,-1709.121417,-2959.005224,0,0,-1595.495617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956.92555,3437.180468,0,0,0,0,1709.121417,0,0,0,0,0,0,0,0,0
702006,0,0,0,0,0,0,0,0,0,0,0,-1981.360424,0,0,0,0,0,-1595.381121,0,0,0,0,0,-15284.78041,0,0,0,0,0,0,0,0,0,0,0,0,0,26349.52044,0,0,-102.9278142,0,0,-488.9071176,0,0,0,0,19504.8208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.19586068,0,0,0,-205.8556285,0,0,0,0,0,-102.9278142,0,0,0,102.9278142
702007,0,0,-6822.263767,-5369.042839,-8833.865151,-18294.11863,-21805.47265,-13827.07499,-47777.32254,-57806.69457,-32751.16132,-48657.84557,-9213.277512,-34812.87377,-25678.34222,-29175.37879,-31627.24168,-48103.04448,-23577.25679,-26759.30951,-73580.94243,-30238.44927,-34386.9297,-27722.15786,-63458.507,-31011.59144,-10226.23693,-33119.83559,-39716.59956,-49728.07478,-28251.90342,-48618.47259,-42597.98588,-44656.11897,-50458.2646,-27110.08698,-25717.7152,-32214.25703,-22793.37653,-29798.18776,-44437.7779,-36330.52321,-36176.61065,-70402.46907,-32178.46342,-76462.32875,-65638.33839,-46431.48247,-16583.18365,-52376.80258,-14199.32863,-44287.4447,-42104.03394,-23756.22488,-11378.79146,-13215.00411,-27822.37999,-14331.76502,-23867.1851,-21694.51243,-9993.578404,-24847.93026,-18365.70587,-23315.96337,-22481.97205,-58873.34441,-29429.51348,-16128.60469,-55780.77574,-37350.64135,-19607.74445,-30564.1712,-22396.06736,-33295.22433,-24185.74831,-18934.82441,-47902.60021,-36871.00686,-30478.26652,-33062.5658,-71716.09488,-17936.18244,-2444.704173,-51582.18424,-10999.3791,-31512.7021,-35822.25382,-5505.058591,-59954.3117,-20341.51364,-11811.89425
702008,0,0,0,0,-125.5291333,0,0,-1670.503082,-3167.196594,-1226.323072,-6276.456666,-7213.097122,0,-6286.112753,0,-5108.070117,0,-1699.471343,-3254.101379,-2684.392236,-15111.77643,7580.028435,-3794.842261,1371.164379,-4548.017061,-4519.048799,-2694.048323,0,-48.28043589,1052.513502,-10090.6111,-955.9526306,-212.4339179,-289.6826153,1255.291333,-1989.153959,-8169.049753,-685.5821897,-3814.154435,0,-5310.847948,-241.4021795,-3167.196594,-10080.95501,-14619.31599,-2346.429184,-4229.366184,7444.843214,12118.38941,-2153.307441,0,-10303.04502,-656.6139281,-48.28043589,8748.414983,-3032.011374,-2095.370918,0,-77.24869743,0,-1940.873523,-144.8413077,0,-7184.128861,0,8275.266712,-550.3969692,-6546.827107,-328.3069641,-106.216959,492.4604461,1689.815256,6546.827107,-4345.23923,-2153.307441,-6739.94885,9289.155865,-183.4656564,-801.4552358,-299.3387025,-8478.044542,260.7143538,5243.255338,-7937.30366,-579.3652307,-2916.138328,-7763.494091,0,-9.656087177,-11712.83375,-106.216959
702009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-809.1382429,0,0,0,0,0,0,0,0,0,-275.8425828,0,0,0,0,0,0,0,-30.64917587,0,0,0,0,0,0,0,0,0
703002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001.933528,0,0,0,0,0,0,0,0,0,0,-1134.7199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-229.3582776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703003,0,0,497.811082,-9.761001609,-44.46678511,0,-101.948239,0,53.14323098,-170.2752503,-131.2312438,-1934.84743,-75.9189014,-18.43744748,-304.7601613,-283.0690466,-699.5384486,-16.26833601,-126.8930209,-97.61001609,-2358.908722,-772.2036828,-262.4624877,-202.8119223,-1504.278803,-821.0086909,26.02933762,-78.08801287,-830.7696925,-1213.617867,-403.4547332,-506.4875279,-26.02933762,-1034.666171,-380.6790627,-1642.017382,-186.5435863,-2.169111468,-557.4616474,-804.7403548,-704.9612273,-129.0621324,-1439.205459,-2657.161549,-1175.658416,-1785.178739,-591.0828752,79.1725686,-2082.34701,-821.0086909,-1125.768852,-1348.102778,-112.7937964,-710.384006,-708.2148945,-97.61001609,-374.1717283,85.67990301,-445.7524068,-233.1794829,-348.1423907,-652.902552,-92.18723741,242.9404845,-771.1191271,-1634.425492,-437.0759609,0,-994.5376083,-1172.404749,-1207.110532,-862.2218088,-899.0967037,-225.5875927,-245.1095959,250.5323746,-924.0414856,-2258.045039,-771.1191271,588.9137637,-1252.661873,-414.3002905,9.761001608,-1452.220128,-3.253667203,-1353.525556,-2212.493698,-587.829208,-865.475476,-1544.407366,0
703004,0,0,-2414.692506,-2506.889857,-2555.183707,-320.4955508,-96.58770025,-100.9780503,-3578.135259,-763.920902,-1821.995255,-2063.464505,-105.3684003,-307.3245008,-812.2147521,-1769.311055,-4034.731661,-2467.376706,-1260.030453,-6063.073366,1558.574254,-206.3464505,-553.1841014,-3617.648409,-4346.446511,-4069.854461,35.12280009,-83.41665022,-5180.613014,-3235.687958,-4583.525412,-1470.767254,0,-526.8420014,-118.5394503,-219.5175006,-807.8244021,-496.1095513,-364.399051,0,360.0087009,-605.8683016,-3433.253709,-3147.880958,-17.56140005,-548.7937514,-443.4253512,0,-3670.33261,-3169.832708,-785.8726521,-3411.301959,0,0,-1202.955903,0,0,-1172.223453,0,0,-3815.21416,-1202.955903,0,-30.73245008,-79.02630021,-904.4121024,0,0,-553.1841014,0,338.0569509,-3402.521259,-4.390350012,-566.3551515,-676.1139018,-482.9385013,0,-482.9385013,-13.17105003,0,-3806.43346,-1211.736603,856.1182522,0,0,0,0,0,-504.8902513,0,0
703005,-2.33E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1186.517411,0,-35.49411059,0,0,0,0,0,0,-643.9645779,0,-545.088127,0,0,0,0,0,-915.2409946,-1584.558509,0,0,-854.3939479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654.452414,1840.623164,0,0,0,0,915.2409946,0,0,0,0,0,0,0,0,0
703006,0,0,0,0,0,0,0,0,0,0,0,-350.795053,0,0,0,0,0,-282.4583544,0,0,0,0,0,-2706.133266,0,0,0,0,0,0,0,0,0,0,0,0,0,4665.118627,0,0,-18.22311964,0,0,-86.55981827,0,0,0,0,3453.281171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66733973,0,0,0,-36.44623927,0,0,0,0,0,-18.22311964,0,0,0,18.22311964
703007,0,0,-2829.834888,-2227.047393,-3664.235311,-7588.292818,-9044.781813,-5735.389387,-19817.7524,-23977.87693,-13584.9891,-20182.98818,-3821.613327,-14440.1753,-10651.22533,-12101.77554,-13118.79384,-19952.85995,-9779.707453,-11099.60421,-30520.94218,-12542.73092,-14263.4962,-11498.98804,-26322.21549,-12863.42574,-4241.782935,-13737.91302,-16474.21192,-20626.91296,-11718.72338,-20166.6565,-17669.39402,-18523.09552,-20929.7914,-11245.10464,-10667.55701,-13362.28436,-9454.558534,-12360.11303,-18432.52893,-15069.68736,-15005.84534,-29202.53012,-13347.43738,-31716.12428,-27226.39673,-19259.50586,-6878.607049,-21725.58967,-5889.798006,-18370.1716,-17464.50566,-9853.942366,-4719.855776,-5481.505984,-11540.55959,-5944.731842,-9899.968012,-8998.756167,-4145.277548,-10306.77534,-7617.986783,-9671.32448,-9325.389785,-24420.31702,-12207.18911,-6690.050369,-23137.53772,-15492.82637,-8133.17708,-12677.83846,-9289.757027,-13810.66323,-10032.10616,-7854.053807,-19869.71684,-15293.8768,-12642.2057,-13714.15785,-29747.41438,-7439.822992,-1014.048913,-21395.98666,-4562.47776,-13071.2835,-14858.86021,-2283.465927,-24868.69589,-8437.540224,-4899.504265
703008,0,0,0,0,-60.52401421,0,0,-805.4349583,-1527.067435,-591.2730619,-3026.20071,-3477.80297,0,-3030.856404,0,-2462.861809,0,-819.4020385,-1568.968676,-1294.282765,-7286.160172,3654.71932,-1829.687506,661.1084629,-2192.831592,-2178.864512,-1298.938459,0,-23.278467,507.4705807,-4865.199604,-460.9136467,-102.4252548,-139.670802,605.2401421,-959.0728405,-3938.716617,-330.5542314,-1838.998893,0,-2560.63137,-116.392335,-1527.067435,-4860.54391,-7048.719809,-1131.333496,-2039.19371,3589.539612,5842.895218,-1038.219628,0,-4967.624859,-316.5871512,-23.278467,4218.058221,-1461.887728,-1010.285468,0,-37.24554721,0,-935.7943735,-69.83540101,0,-3463.83589,0,3989.929244,-265.3745238,-3156.560126,-158.2935756,-51.21262741,237.4403634,814.7463451,3156.560126,-2095.06203,-1038.219628,-3249.673994,4478.777051,-88.45817461,-386.4225523,-144.3264954,-4087.698806,125.7037218,2528.041517,-3826.979975,-279.341604,-1406.019407,-3743.177494,0,-4.655693401,-5647.356095,-51.21262741
703009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-613.2578877,0,0,0,0,0,0,0,0,0,-209.065189,0,0,0,0,0,0,0,-23.22946544,0,0,0,0,0,0,0,0,0
704002,7.28E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.7600334,0,0,0,0,0,0,0,0,0,0,-194.5234114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.31856187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704003,-7.45E-09,0,16577.35697,-325.0462152,-1480.766091,0,-3394.927136,0,1769.69606,-5670.250642,-4370.065782,-64431.38309,-2528.137229,-613.9761842,-10148.66516,-9426.34024,-23294.97875,-541.7436919,-4225.600797,-3250.462152,-78552.83533,-25714.76724,-8740.131563,-6753.738026,-50093.23338,-27339.99832,866.7899071,-2600.369721,-27665.04453,-40414.07942,-13435.24356,-16866.28694,-866.7899071,-34454.89881,-12676.80239,-54679.99664,-6211.994334,-72.23249225,-18563.75051,-26798.25463,-23475.55998,-4297.833289,-47926.25861,-88484.80302,-39150.0108,-59447.34113,-19683.35414,2636.485967,-69343.19257,-27339.99832,-37488.66348,-44892.49394,-3756.089597,-23656.14121,-23583.90872,-3250.462152,-12460.10491,2853.183444,-14843.77716,-7764.992918,-11593.31501,-21741.98017,-3069.880921,8090.039133,-25678.651,-54427.18292,-14554.84719,0,-33118.5977,-39041.66207,-40197.38194,-28712.41567,-29940.36804,-7512.179195,-8162.271625,8342.852856,-30771.0417,-75194.02444,-25678.651,19611.12165,-41714.26428,-13796.40602,325.0462152,-48359.65357,-108.3487384,-45073.07517,-73677.1421,-19575.0054,-28820.76441,-51429.53449,0
704004,0,0,-14224.95156,-14768.08607,-15052.58511,-1888.039025,-568.9980624,-594.8616107,-21078.79186,-4500.257403,-10733.37254,-12155.8677,-620.725159,-1810.44838,-4784.756434,-10423.00996,-23768.60088,-14535.31414,-7422.83836,-35717.56019,9181.559644,-1215.58677,-3258.807085,-21311.56379,-25604.91281,-23975.50927,206.9083863,-491.4074176,-30518.98698,-19061.43509,-27001.54442,-8664.288678,0,-3103.625795,-698.3158039,-1293.177415,-4758.892886,-2922.580957,-2146.674508,0,2120.81096,-3569.169664,-20225.29476,-18544.16413,-103.4541932,-3232.943537,-2612.218378,0,-21621.92637,-18673.48187,-4629.575144,-20095.97702,0,0,-7086.612232,0,0,-6905.567394,0,0,-22475.42347,-7086.612232,0,-181.044838,-465.5438693,-5327.890948,0,0,-3258.807085,0,1991.493219,-20044.24993,-25.86354829,-3336.39773,-3982.986437,-2844.990312,0,-2844.990312,-77.59064488,0,-22423.69637,-7138.339329,5043.391917,0,0,0,0,0,-2974.308054,0,0
704005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106752.9863,0,-3193.465403,0,0,0,0,0,0,-57938.5866,0,-49042.50441,0,0,0,0,0,-82345.78647,-142565.4198,0,0,-76871.27435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238825.5912,165603.9916,0,0,0,0,82345.78647,0,0,0,0,0,0,0,0,0
704006,0,0,0,0,0,0,0,0,0,0,0,-1845.318021,0,0,0,0,0,-1485.840485,0,0,0,0,0,-14235.31045,0,0,0,0,0,0,0,0,0,0,0,0,0,24540.33317,0,0,-95.86067643,0,0,-455.338213,0,0,0,0,18165.59818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.89550732,0,0,0,-191.7213529,0,0,0,0,0,-95.86067643,0,0,0,95.86067643
704007,0,0,-20820.03062,-16385.12378,-26958.99033,-55829.57843,-66545.44938,-42197.15544,-145805.7548,-176413.166,-99949.25506,-148492.9151,-28116.87241,-106241.1426,-78364.58533,-89036.76262,-96519.30248,-146799.7857,-71952.54023,-81663.45692,-224552.6597,-92281.01713,-104941.2561,-84601.85578,-193661.2397,-94640.47495,-31208.19909,-101074.3669,-121206.2223,-151759.0165,-86218.52133,-148372.7575,-129999.5721,-136280.5362,-153987.3933,-82733.95167,-78484.74291,-98310.74268,-69560.31215,-90937.43698,-135614.2078,-110872.6709,-110402.964,-214852.6664,-98201.50852,-233346.0095,-200313.5999,-141698.5504,-50608.18565,-159842.3442,-43333.19069,-135155.4244,-128492.1407,-72498.71102,-34725.539,-40329.25133,-84907.71143,-43737.35708,-72837.33691,-66206.82349,-30498.17706,-75830.35285,-56048.04674,-71155.13087,-68609.97497,-179668.344,-89812.32515,-49220.91184,-170230.5127,-113985.8444,-59838.47204,-93275.04797,-68347.81299,-101609.6143,-73809.52092,-57784.86986,-146188.0744,-112522.1067,-93012.88599,-100899.5922,-218861.56,-54737.23684,-7460.693028,-157417.3459,-33567.65692,-96169.75317,-109321.5459,-16800.21358,-182967.2155,-62077.77229,-36047.27232
