Landcat,Area_2010_m2,Area_2011_m2,Area_2012_m2,Area_2013_m2,Area_2014_m2,Area_2015_m2,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2
609004,0,0,0,0,0,0,-1691.291663,-1478.103638,0,-653.7766093,-2686.169112,0,0,0,0,0,0,-56.85013994,0,-56.85013994,0,0,0,-1662.866593,0,0,-241.6130947,0,-284.2506997,0,0,0,-28.42506997,0,-56.85013994,0,-2743.019252,-5713.439064,0,0,0
609005,7.45E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609006,-4.77E-07,0,0,0,59703.74606,173030.3011,0,-49753.12172,0,-45330.62201,-134333.4286,0,0,-43119.37216,0,0,0,-55281.24635,-39802.49737,0,0,0,-44224.99708,0,-6080.937099,-60256.55852,23218.12347,-38696.87245,-66890.30809,-65784.68316,0,-12714.68666,0,0,1105.624927,-35932.81013,0,-25982.18579,0,-249318.4211,-6633.749563
609007,15685.47523,-300115.426,9411.285137,-511085.0678,270574.4477,-35553.74385,-1886962.67,-592388.1144,84701.56623,-1258236.538,-1717036.688,-1348166.596,-742707.252,-800220.6612,-375667.1317,259594.615,39736.53724,-1462147.716,-514745.012,-2441705.644,-1578220.232,-333054.924,-613824.9306,-3831438.749,-2671236.431,-4278474.793,1306600.086,-701140.7427,-1325945.506,-1366204.892,-2373735.251,-825055.997,-3377344.241,-1731676.465,-1826835.015,1470513.303,-192669.9207,-2926125.404,-557618.6443,-702970.7148,-1232616.928
609008,178963.2276,0,0,0,0,0,0,-2133.689748,41073.52764,0,0,0,0,0,0,0,0,0,0,-38673.12668,0,79746.65432,-1600.267311,0,0,202700.526,30138.36769,0,0,0,0,0,0,0,0,4534.090714,0,0,172295.4471,0,0
609009,0,0,0,0,0,604642.9507,0,0,0,0,0,0,0,41044.65826,0,0,0,0,0,0,0,0,-444752.5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610001,0.630675065,0,0,0,0,-0.462495048,-1.913047697,0,0,0,-19.4037695,5.991413116,0,0,0,0,0,7.084583229,0,0,0,4.582905472,0,-1.471575151,-0.357382537,-1.26135013,0,0,-8.493090874,-3.784050389,-2.52270026,0,0,0,0,-1.26135013,0,0,0,0,0
610003,16.84478115,0,0,0,0,0,-7.677046276,0,0,-0.372672149,0,-9.838544742,0,0,0,0,0,-33.91316559,0,6.186357679,0,0,0,-14.68328268,-12.74538751,0,0,0,0,0,-8.347856145,0,-6.782633118,0,-82.28601057,0,-9.167734873,-27.65227348,0,0,-18.63360747
610006,0,0,0,0,22.21349095,64.37798767,0,-18.51124246,0,-16.86579869,-49.98035464,0,0,-16.0430768,0,0,0,-20.56804718,-14.80899397,0,0,0,-16.45443774,0,-2.26248519,-22.41917142,8.638579815,-14.39763302,-24.88733709,-24.47597614,0,-4.730650851,0,0,0.411360944,-13.36923067,0,-9.666982174,0,-92.76189277,-2.468165661
610007,26.2762286,-502.7518406,15.76573716,-856.1671153,453.2649434,-59.5594515,-3161.030301,-992.3655669,141.8916345,-2107.791471,-2876.371158,-2258.441848,-1244.179424,-1340.525596,-629.3156751,434.8715834,66.5664458,-2449.382443,-862.2982353,-4090.332919,-2643.826535,-557.9319207,-1028.276413,-6418.406774,-4474.841731,-7167.279289,2188.809843,-1174.547419,-2221.217191,-2288.659511,-3976.469262,-1382.129625,-5657.709955,-2900.895638,-3060.304758,2463.396432,-322.7596747,-4901.830446,-934.1199269,-1177.612979,-2064.873631
610008,21.13950758,0,0,0,0,0,0,-0.252035858,4.851690263,0,0,0,0,0,0,0,0,0,0,-4.568149923,0,9.419840186,-0.189026893,0,0,23.94340649,3.560006492,0,0,0,0,0,0,0,0,0.535576198,0,0,20.35189552,0,0
610009,0,0,0,0,0,95.69544784,0,0,0,0,0,0,0,6.496043572,0,0,0,0,0,0,0,0,-70.38996467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611003,0.732381789,0,0,0,0,0,-0.333784621,0,0,-0.016203137,0,-0.427762815,0,0,0,0,0,-1.47448546,0,0.268972073,0,0,0,-0.638403595,-0.554147283,0,0,0,0,0,-0.362950267,0,-0.294897092,0,-3.577652634,0,-0.398597168,-1.20227276,0,0,-0.810156846
611007,0.238874805,-4.570471278,0.143324883,-7.783337412,4.120590395,-0.541449559,-28.7366391,-9.021505154,1.28992395,-19.16174065,-26.14882871,-20.53128953,-11.31072204,-12.18659633,-5.721051591,3.953378031,0.605149507,-22.26711312,-7.839074867,-37.18484472,-24.03478668,-5.07210837,-9.347967388,-58.34915249,-40.68037937,-65.15708444,19.8982713,-10.67770381,-20.19288356,-20.80599556,-36.14972056,-12.56481477,-51.43372687,-26.37177853,-27.82095235,22.39451301,-2.934178861,-44.56209496,-8.491999335,-10.70557253,-18.77157846
613001,-27000,0,0,0,0,0,0,0,0,0,0,-256500,0,0,0,0,0,-303300,0,0,0,-196200,-26100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613003,-203400,0,0,0,0,0,92700,0,0,0,0,118800,0,0,0,0,0,409500,0,-521100,0,0,0,177300,0,0,0,0,0,0,100800,0,0,0,826200,0,86400,333900,0,0,225000
613004,0,0,0,0,0,0,0,0,0,0,0,-22500,0,0,0,0,0,3600,0,3600,0,0,0,12600,0,0,0,0,0,0,-23400,0,0,0,-42300,0,0,114300,0,0,0
613005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613006,0,0,0,0,-97200,-281700,0,81000,0,73800,138600,0,0,70200,0,0,0,90000,0,0,0,0,900,0,0,98100,-37800,63000,0,86400,0,20700,0,0,-240300,58500,-48600,42300,0,386100,10800
613007,-54000,111600,-1875600,1759500,-2803500,-1957500,2912400,-1632600,-2163600,2476800,1802700,-1800,-265500,854100,371700,-893700,-169200,1289700,-180900,4259700,5433300,196200,-1825200,7701300,6352200,10981800,-6354900,1492200,-531900,2063700,3609000,1918800,4222800,5040000,1425600,-5958900,-3781800,2919600,998100,-3434400,4243500
613008,-603900,0,0,0,0,0,0,0,-138600,0,0,0,0,0,0,0,0,0,0,0,0,-269100,0,0,0,-684000,-101700,0,0,0,0,0,0,0,0,-15300,0,0,-581400,0,0
613009,0,0,0,0,0,-888300,0,0,0,0,0,0,0,-60300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-448200,0,0,0,0,0,0
616001,0,0,0,0,0,19800,81900,0,0,0,830700,0,0,0,0,0,0,0,0,0,0,0,26100,63000,15300,54000,0,0,363600,162000,108000,0,0,0,0,54000,0,0,0,0,0
616002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616003,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,446400,0,0,0,0,153900,0,0,0,0,0,0,0,81900,0,167400,0,24300,0,0,0,0
616004,0,0,0,0,0,0,107100,93600,0,41400,170100,22500,0,0,0,0,0,0,0,0,0,0,0,92700,0,0,15300,0,18000,0,23400,0,1800,0,45900,0,173700,247500,0,0,0
616005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616006,0,0,0,0,0,0,0,0,0,0,80100,0,0,0,0,0,0,0,64800,0,0,0,71100,0,9900,0,0,0,108900,20700,0,0,0,0,238500,0,48600,0,0,19800,0
616007,0,921600,1843200,0,1872000,2079900,3583800,3672000,1872000,1854900,4108500,4643100,2822400,1900800,921600,0,32400,3744000,1953000,4146300,0,950400,3938400,5489100,2844000,3747600,1856700,921600,5096700,2639700,4563000,921600,7404300,921600,4863600,896400,4445100,7154100,921600,5854500,0
616008,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,130500,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653400,0,0,0,0,0,0,0,0,0,0,0,448200,0,0,0,0,0,0
702001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702002,2.91E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-621.9795151,0,0,0,0,0,0,0,0,0,0,-704.4105351,0
702003,0,0,200.8324731,-3.937891628,-17.93928409,0,-41.12909034,0,21.4396322,-68.69433174,-52.94276523,-780.5776295,-30.628046,-7.438239743,-122.9497275,-114.1988572,-282.2155667,-6.563152714,-51.19259117,-39.37891628,-951.6571435,-311.5309822,-105.8855305,-81.82063717,-606.8728543,-331.2204403,10.50104434,-31.50313303,-335.1583319,-489.6111925,-162.7661873,-204.3328212,-10.50104434,-417.4165126,-153.5777735,-662.4408806,-75.25748445,-0.875087029,-224.8973663,-324.6572876,-284.4032843
702004,0,0,-3969.98578,-4121.567056,-4200.966771,-526.9253854,-158.7994312,-166.0175872,-5882.797111,-1255.959138,-2995.534725,-3392.533303,-173.2357431,-505.2709175,-1335.358853,-2908.916854,-6633.485331,-4056.603652,-2071.610762,-9968.273387,2562.445367,-339.2533303,-909.4876515,-5947.760515,-7145.974405,-6691.230579,57.74524772,-137.1449633,-8517.424038,-5319.780946,-7535.754827,-2418.082248,0,-866.1787157,-194.890211,-360.9077982,-1328.140697,-815.651624,-599.106945,0,591.8887891
702005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2215.703111,0,-66.28171701,0,0,0,0,0,0,-1202.539723,0,-1017.897797,0
702006,0,0,0,0,0,0,0,0,0,0,0,-1981.360424,0,0,0,0,0,-1595.381121,0,0,0,0,0,-15284.78041,0,0,0,0,0,0,0,0,0,0,0,0,0,26349.52044,0,0,-102.9278142
702007,0,0,-6822.263767,-5369.042839,-8833.865151,-18294.11863,-21805.47265,-13827.07499,-47777.32254,-57806.69457,-32751.16132,-48657.84557,-9213.277512,-34812.87377,-25678.34222,-29175.37879,-31627.24168,-48103.04448,-23577.25679,-26759.30951,-73580.94243,-30238.44927,-34386.9297,-27722.15786,-63458.507,-31011.59144,-10226.23693,-33119.83559,-39716.59956,-49728.07478,-28251.90342,-48618.47259,-42597.98588,-44656.11897,-50458.2646,-27110.08698,-25717.7152,-32214.25703,-22793.37653,-29798.18776,-44437.7779
702008,0,0,0,0,-125.5291333,0,0,-1670.503082,-3167.196594,-1226.323072,-6276.456666,-7213.097122,0,-6286.112753,0,-5108.070117,0,-1699.471343,-3254.101379,-2684.392236,-15111.77643,7580.028435,-3794.842261,1371.164379,-4548.017061,-4519.048799,-2694.048323,0,-48.28043589,1052.513502,-10090.6111,-955.9526306,-212.4339179,-289.6826153,1255.291333,-1989.153959,-8169.049753,-685.5821897,-3814.154435,0,-5310.847948
702009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001.933528,0,0,0,0,0,0,0,0,0,0,-1134.7199,0
703003,0,0,497.811082,-9.761001609,-44.46678511,0,-101.948239,0,53.14323098,-170.2752503,-131.2312438,-1934.84743,-75.9189014,-18.43744748,-304.7601613,-283.0690466,-699.5384486,-16.26833601,-126.8930209,-97.61001609,-2358.908722,-772.2036828,-262.4624877,-202.8119223,-1504.278803,-821.0086909,26.02933762,-78.08801287,-830.7696925,-1213.617867,-403.4547332,-506.4875279,-26.02933762,-1034.666171,-380.6790627,-1642.017382,-186.5435863,-2.169111468,-557.4616474,-804.7403548,-704.9612273
703004,0,0,-2414.692506,-2506.889857,-2555.183707,-320.4955508,-96.58770025,-100.9780503,-3578.135259,-763.920902,-1821.995255,-2063.464505,-105.3684003,-307.3245008,-812.2147521,-1769.311055,-4034.731661,-2467.376706,-1260.030453,-6063.073366,1558.574254,-206.3464505,-553.1841014,-3617.648409,-4346.446511,-4069.854461,35.12280009,-83.41665022,-5180.613014,-3235.687958,-4583.525412,-1470.767254,0,-526.8420014,-118.5394503,-219.5175006,-807.8244021,-496.1095513,-364.399051,0,360.0087009
703005,-2.33E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1186.517411,0,-35.49411059,0,0,0,0,0,0,-643.9645779,0,-545.088127,0
703006,0,0,0,0,0,0,0,0,0,0,0,-350.795053,0,0,0,0,0,-282.4583544,0,0,0,0,0,-2706.133266,0,0,0,0,0,0,0,0,0,0,0,0,0,4665.118627,0,0,-18.22311964
703007,0,0,-2829.834888,-2227.047393,-3664.235311,-7588.292818,-9044.781813,-5735.389387,-19817.7524,-23977.87693,-13584.9891,-20182.98818,-3821.613327,-14440.1753,-10651.22533,-12101.77554,-13118.79384,-19952.85995,-9779.707453,-11099.60421,-30520.94218,-12542.73092,-14263.4962,-11498.98804,-26322.21549,-12863.42574,-4241.782935,-13737.91302,-16474.21192,-20626.91296,-11718.72338,-20166.6565,-17669.39402,-18523.09552,-20929.7914,-11245.10464,-10667.55701,-13362.28436,-9454.558534,-12360.11303,-18432.52893
703008,0,0,0,0,-60.52401421,0,0,-805.4349583,-1527.067435,-591.2730619,-3026.20071,-3477.80297,0,-3030.856404,0,-2462.861809,0,-819.4020385,-1568.968676,-1294.282765,-7286.160172,3654.71932,-1829.687506,661.1084629,-2192.831592,-2178.864512,-1298.938459,0,-23.278467,507.4705807,-4865.199604,-460.9136467,-102.4252548,-139.670802,605.2401421,-959.0728405,-3938.716617,-330.5542314,-1838.998893,0,-2560.63137
703009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704002,7.28E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.7600334,0,0,0,0,0,0,0,0,0,0,-194.5234114,0
704003,-7.45E-09,0,16577.35697,-325.0462152,-1480.766091,0,-3394.927136,0,1769.69606,-5670.250642,-4370.065782,-64431.38309,-2528.137229,-613.9761842,-10148.66516,-9426.34024,-23294.97875,-541.7436919,-4225.600797,-3250.462152,-78552.83533,-25714.76724,-8740.131563,-6753.738026,-50093.23338,-27339.99832,866.7899071,-2600.369721,-27665.04453,-40414.07942,-13435.24356,-16866.28694,-866.7899071,-34454.89881,-12676.80239,-54679.99664,-6211.994334,-72.23249225,-18563.75051,-26798.25463,-23475.55998
704004,0,0,-14224.95156,-14768.08607,-15052.58511,-1888.039025,-568.9980624,-594.8616107,-21078.79186,-4500.257403,-10733.37254,-12155.8677,-620.725159,-1810.44838,-4784.756434,-10423.00996,-23768.60088,-14535.31414,-7422.83836,-35717.56019,9181.559644,-1215.58677,-3258.807085,-21311.56379,-25604.91281,-23975.50927,206.9083863,-491.4074176,-30518.98698,-19061.43509,-27001.54442,-8664.288678,0,-3103.625795,-698.3158039,-1293.177415,-4758.892886,-2922.580957,-2146.674508,0,2120.81096
704005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106752.9863,0,-3193.465403,0,0,0,0,0,0,-57938.5866,0,-49042.50441,0
704006,0,0,0,0,0,0,0,0,0,0,0,-1845.318021,0,0,0,0,0,-1485.840485,0,0,0,0,0,-14235.31045,0,0,0,0,0,0,0,0,0,0,0,0,0,24540.33317,0,0,-95.86067643
704007,0,0,-20820.03062,-16385.12378,-26958.99033,-55829.57843,-66545.44938,-42197.15544,-145805.7548,-176413.166,-99949.25506,-148492.9151,-28116.87241,-106241.1426,-78364.58533,-89036.76262,-96519.30248,-146799.7857,-71952.54023,-81663.45692,-224552.6597,-92281.01713,-104941.2561,-84601.85578,-193661.2397,-94640.47495,-31208.19909,-101074.3669,-121206.2223,-151759.0165,-86218.52133,-148372.7575,-129999.5721,-136280.5362,-153987.3933,-82733.95167,-78484.74291,-98310.74268,-69560.31215,-90937.43698,-135614.2078
704008,0,0,0,0,-149.7581377,0,0,-1992.935217,-3778.513013,-1463.021807,-7487.906886,-8605.332991,0,-7499.426743,0,-6094.00422,0,-2027.494788,-3882.191724,-3202.520176,-18028.57581,9043.087547,-4527.303702,1635.819658,-5425.852528,-5391.292958,-3214.040033,0,-57.59928374,1255.664386,-12038.2503,-1140.465818,-253.4368485,-345.5957024,1497.581377,-2373.09049,-9745.798809,-817.9098291,-4550.343415,0,-6335.921211
704009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20067.29724,0,0,0,0,0,0,0,0,0,0,-22726.81856,0
705003,0,0,67397.61482,-1321.521859,-6020.266247,0,-13802.56164,0,7194.952344,-23053.21465,-17767.12722,-261954.9996,-10278.50335,-2496.207956,-41260.84916,-38324.13392,-94709.06657,-2202.536432,-17179.78417,-13215.21859,-319367.7826,-104547.0626,-35534.25444,-27458.28752,-203661.2021,-111154.6719,3524.058291,-10572.17487,-112476.1938,-164309.2178,-54622.90351,-68572.30091,-3524.058291,-140081.3171,-51539.35251,-222309.3439,-25255.75109,-293.6715243,-75473.58173,-108952.1355,-95443.24538
705004,0,0,-118288.0294,-122804.4814,-125170.242,-15700.04753,-4731.521174,-4946.590319,-175281.3526,-37422.03111,-89253.69488,-101082.4978,-5161.659463,-15054.8401,-39787.79169,-86672.86515,-197648.5436,-120868.8591,-61724.84441,-297010.4883,76349.54622,-10108.24978,-27098.71218,-177216.9749,-212918.4528,-199369.0968,1720.553154,-4086.313741,-253781.5903,-158505.9593,-224532.1866,-72048.16334,0,-25808.29731,-5806.866896,-10753.45721,-39572.72255,-24302.8133,-17850.73898,0,17635.66983
705005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20894.64624,0,-625.0535199,0,0,0,0,0,0,-11340.25672,0,-9599.036199,0
705006,0,0,0,0,0,0,0,0,0,0,0,-7537.720848,0,0,0,0,0,-6069.33367,0,0,0,0,0,-58148.13226,0,0,0,0,0,0,0,0,0,0,0,0,0,100241.898,0,0,-391.5699142
705007,0,0,-180348.3393,-141932.0614,-233525.5516,-483609.8438,-576433.4119,-365522.3687,-1263006.103,-1528135.194,-865785.5743,-1286282.961,-243555.4173,-920287.4859,-678813.7388,-771258.8215,-836074.4628,-1271616.648,-623270.9921,-707389.3938,-1945131.59,-799361.3696,-909027.5423,-732842.5435,-1677542.344,-819799.5864,-270333.2662,-875531.5759,-1049918.769,-1314574.752,-746846.5069,-1285242.126,-1126088.975,-1180496.265,-1333877.513,-716662.2885,-679854.5739,-851592.3682,-602548.9112,-787722.9406,-1174724.361
705008,0,0,0,0,-819.5572283,0,0,-10906.41542,-20678.0593,-8006.443692,-40977.86142,-47093.0192,0,-41040.90428,0,-33349.67491,0,-11095.54401,-21245.44507,-17525.91611,-98662.08172,49488.64802,-24775.84544,8952.086648,-29693.18881,-29504.06022,-17588.95898,0,-315.2143186,6871.672145,-65879.79258,-6241.243508,-1386.943002,-1891.285911,8195.572283,-12986.82993,-53334.2627,-4476.043324,-24901.93117,0,-34673.57504
705009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706001,3.73E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9098.076923,0,0,0,0,0,0,0,0,0,0,-10303.84615,0
706003,0,0,28169.71587,-552.3473699,-2516.24913,0,-5768.961419,0,3007.22457,-9635.393009,-7426.003529,-109487.5231,-4296.0351,-1043.32281,-17245.51233,-16018.07373,-39584.89485,-920.5789499,-7180.515809,-5523.473699,-133483.9477,-43696.81416,-14852.00706,-11476.55091,-85122.8669,-46458.551,1472.92632,-4418.778959,-47010.89837,-68675.18966,-22830.35796,-28660.69131,-1472.92632,-58548.82121,-21541.54743,-92917.10201,-10555.97196,-122.74386,-31545.17202,-45537.97205,-39891.7545
706004,1.86E-09,0,-33109.80105,-34373.99345,-35036.18947,-4394.573593,-1324.392042,-1384.59168,-49062.70519,-10474.73706,-24982.84988,-28293.82999,-1444.791318,-4213.974679,-11136.93308,-24260.45422,-55323.46757,-33832.19671,-17277.29618,-83135.70045,21370.87158,-2829.382999,-7585.154422,-49604.50193,-59597.64188,-55805.06467,481.5971061,-1143.793127,-71035.57315,-44367.1334,-62848.42235,-20166.87882,0,-7223.956592,-1625.390233,-3009.981913,-11076.73344,-6802.559124,-4996.569976,0,4936.370338
706005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11915.54514,0,-356.4479314,0,0,0,0,0,0,-6466.983898,0,-5474.021804,0
706006,-4.66E-10,0,0,0,0,0,0,0,0,0,0,-4351.413428,0,0,0,0,0,-3503.735487,0,0,0,0,0,-33568.04644,0,0,0,0,0,0,0,0,0,0,0,0,0,57868.1474,0,0,-226.0474508
706007,0,0,-165808.6144,-130489.4657,-214698.6675,-444621.1061,-529961.2166,-336053.8706,-1161182.259,-1404936.581,-795985.7407,-1182582.531,-223919.9231,-846093.6955,-624087.6179,-709079.7565,-768669.9459,-1169098.62,-573022.7403,-650359.497,-1788314.631,-734916.6707,-835741.5312,-673760.6078,-1542298.491,-753707.1538,-248538.9356,-804946.0173,-965274.0742,-1208593.431,-686635.5684,-1181625.608,-1035303.421,-1085324.383,-1226339.999,-658884.8087,-625044.5406,-782936.7941,-553971.2783,-724216.5346,-1080017.811
706008,0,0,0,0,-334.569767,0,0,-4452.351515,-8441.452583,-3268.489262,-16728.48835,-19224.89354,0,-16754.22449,0,-13614.4159,0,-4529.559923,-8673.077806,-7154.645787,-40277.05272,20202.8667,-10114.30142,3654.531301,-12121.72002,-12044.51161,-7180.381923,0,-128.6806796,2805.238816,-26894.26204,-2547.877456,-566.1949903,-772.0840777,3345.69767,-5301.644,-21772.77099,-1827.265651,-10165.77369,0,-14154.87476
706009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3206.187291,0,0,0,0,0,0,0,0,0,0,-3631.103679,0
707003,0,0,10585.71712,-207.5630807,-945.5651454,0,-2167.881065,0,1130.065662,-3620.82263,-2790.570307,-41143.61511,-1614.379516,-392.0635969,-6480.58063,-6019.32934,-14875.35412,-345.9384678,-2698.320049,-2075.630807,-50161.07783,-16420.54594,-5581.140614,-4312.699565,-31987.77699,-17458.36134,553.5015485,-1660.504646,-17665.92442,-25807.0097,-8579.274002,-10770.21763,-553.5015485,-22001.68655,-8094.960147,-34916.72269,-3966.761098,-46.12512904,-11854.15816,-17112.42287,-14990.66694
707004,0,0,-40650.97946,-42203.10777,-43016.12736,-5395.493637,-1626.039178,-1699.95005,-60237.36047,-12860.49168,-30673.01177,-34738.10972,-1773.860922,-5173.761022,-13673.51127,-29786.08131,-67924.09113,-41537.90992,-21212.42019,-102070.9139,26238.35947,-3473.810972,-9312.76984,-60902.55832,-73171.76303,-68515.37811,591.286974,-1404.306563,-87214.82866,-54472.31248,-77162.9501,-24760.14203,0,-8869.304609,-1995.593537,-3695.543587,-13599.6004,-8351.928507,-6134.602355,0,6060.691483
707005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1452.675405,0,-43.45610186,0,0,0,0,0,0,-788.417848,0,-667.3615643,0
707006,0,0,0,0,0,0,0,0,0,0,0,-1137.897527,0,0,0,0,0,-916.2291772,0,0,0,0,0,-8778.066633,0,0,0,0,0,0,0,0,0,0,0,0,0,15132.55931,0,0,-59.11155982
707007,0,0,-52373.91304,-41217.66504,-67816.79821,-140442.324,-167398.6769,-106149.2267,-366782.262,-443776.8602,-251427.7567,-373541.959,-70729.51321,-267255.3401,-197130.3527,-223976.7918,-242799.5255,-369282.8003,-181000.5064,-205428.8426,-564874.3601,-232137.8895,-263985.4053,-212820.5438,-487165.3223,-238073.2333,-78505.91268,-254258.0364,-304900.8075,-381758.0136,-216887.3534,-373239.6961,-327020.9544,-342821.0593,-387363.616,-208121.73,-197432.6155,-247305.9902,-174982.7273,-228758.041,-341144.8743
707008,0,0,0,0,-315.9469934,0,0,-4204.525374,-7971.58568,-3086.559089,-15797.34967,-18154.80031,0,-15821.65329,0,-12856.61227,0,-4277.436218,-8190.318214,-6756.404936,-38035.15728,19078.33768,-9551.320647,3451.113313,-11447.00261,-11374.09176,-6780.708551,0,-121.5180744,2649.094022,-25397.27755,-2406.057873,-534.6795273,-729.1084463,3159.469934,-5006.544665,-20560.85819,-1725.556656,-9599.927877,0,-13366.98818
707009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16689.34992,0,0,0,0,0,0,0,0,0,0,-18901.19147,0
