"reg_code","Region","lt_code","Land_Type","own_code","Ownership","cnty_code","County","area_ac"
"3","Delta","0","Water","3","Easement","57","Yolo",105.859946006485
"3","Delta","0","Water","4","Local_gov","7","Contra Costa",1415.98797525902
"3","Delta","0","Water","4","Local_gov","34","Sacramento",96.0745728462221
"3","Delta","0","Water","4","Local_gov","39","San Joaquin",31.5800679263045
"3","Delta","0","Water","4","Local_gov","48","Solano",0.22239484455144
"3","Delta","0","Water","4","Local_gov","57","Yolo",7.56142471474896
"3","Delta","0","Water","6","Other_fed","1","Alameda",31.8024627708559
"3","Delta","0","Water","6","Other_fed","7","Contra Costa",5.559871113786
"3","Delta","0","Water","6","Other_fed","34","Sacramento",304.013752501818
"3","Delta","0","Water","7","Private","1","Alameda",12.0093216057778
"3","Delta","0","Water","7","Private","7","Contra Costa",13815.6125332246
"3","Delta","0","Water","7","Private","34","Sacramento",10972.7392353235
"3","Delta","0","Water","7","Private","39","San Joaquin",19078.1417398453
"3","Delta","0","Water","7","Private","48","Solano",36950.6810273772
"3","Delta","0","Water","7","Private","50","Stanislaus",0.44478968910288
"3","Delta","0","Water","7","Private","57","Yolo",4189.25168681548
"3","Delta","0","Water","8","State_gov","7","Contra Costa",6319.34950792917
"3","Delta","0","Water","8","State_gov","34","Sacramento",2319.57822867152
"3","Delta","0","Water","8","State_gov","39","San Joaquin",234.848955846321
"3","Delta","0","Water","8","State_gov","48","Solano",5379.95368454388
"3","Delta","0","Water","8","State_gov","57","Yolo",940.730192452591
"3","Delta","20","Barren","2","DoD","7","Contra Costa",0.22239484455144
"3","Delta","20","Barren","2","DoD","34","Sacramento",0.44478968910288
"3","Delta","20","Barren","2","DoD","39","San Joaquin",70.4991657228065
"3","Delta","20","Barren","2","DoD","48","Solano",0.88957937820576
"3","Delta","20","Barren","2","DoD","57","Yolo",0.22239484455144
"3","Delta","20","Barren","3","Easement","7","Contra Costa",0.22239484455144
"3","Delta","20","Barren","3","Easement","39","San Joaquin",2.2239484455144
"3","Delta","20","Barren","3","Easement","57","Yolo",1.77915875641152
"3","Delta","20","Barren","4","Local_gov","7","Contra Costa",2.44634329006584
"3","Delta","20","Barren","4","Local_gov","34","Sacramento",0.44478968910288
"3","Delta","20","Barren","4","Local_gov","39","San Joaquin",1.1119742227572
"3","Delta","20","Barren","6","Other_fed","7","Contra Costa",0.44478968910288
"3","Delta","20","Barren","6","Other_fed","34","Sacramento",0.44478968910288
"3","Delta","20","Barren","7","Private","1","Alameda",2.44634329006584
"3","Delta","20","Barren","7","Private","7","Contra Costa",126.320271705218
"3","Delta","20","Barren","7","Private","34","Sacramento",33.5816215272674
"3","Delta","20","Barren","7","Private","39","San Joaquin",256.42125576781
"3","Delta","20","Barren","7","Private","48","Solano",79.3949595048641
"3","Delta","20","Barren","7","Private","57","Yolo",108.751078985654
"3","Delta","20","Barren","8","State_gov","7","Contra Costa",16.0124288077037
"3","Delta","20","Barren","8","State_gov","34","Sacramento",5.559871113786
"3","Delta","20","Barren","8","State_gov","39","San Joaquin",0.22239484455144
"3","Delta","20","Barren","8","State_gov","48","Solano",6.22705564744032
"3","Delta","20","Barren","8","State_gov","57","Yolo",6.6718453365432
"3","Delta","30","Sparse","2","DoD","34","Sacramento",0.22239484455144
"3","Delta","30","Sparse","3","Easement","7","Contra Costa",0.66718453365432
"3","Delta","30","Sparse","3","Easement","39","San Joaquin",0.66718453365432
"3","Delta","30","Sparse","3","Easement","48","Solano",0.66718453365432
"3","Delta","30","Sparse","3","Easement","57","Yolo",0.44478968910288
"3","Delta","30","Sparse","4","Local_gov","7","Contra Costa",5.11508142468312
"3","Delta","30","Sparse","4","Local_gov","39","San Joaquin",0.66718453365432
"3","Delta","30","Sparse","6","Other_fed","1","Alameda",1.1119742227572
"3","Delta","30","Sparse","6","Other_fed","7","Contra Costa",1.1119742227572
"3","Delta","30","Sparse","6","Other_fed","34","Sacramento",0.66718453365432
"3","Delta","30","Sparse","7","Private","1","Alameda",15.7900339631522
"3","Delta","30","Sparse","7","Private","7","Contra Costa",45.5909431330452
"3","Delta","30","Sparse","7","Private","34","Sacramento",0.88957937820576
"3","Delta","30","Sparse","7","Private","39","San Joaquin",109.863053208411
"3","Delta","30","Sparse","7","Private","48","Solano",8.45100409295472
"3","Delta","30","Sparse","7","Private","57","Yolo",2.2239484455144
"3","Delta","30","Sparse","8","State_gov","7","Contra Costa",6.22705564744032
"3","Delta","30","Sparse","8","State_gov","34","Sacramento",0.66718453365432
"3","Delta","30","Sparse","8","State_gov","39","San Joaquin",0.44478968910288
"3","Delta","30","Sparse","8","State_gov","48","Solano",8.45100409295472
"3","Delta","30","Sparse","8","State_gov","57","Yolo",0.22239484455144
"3","Delta","40","Desert","2","DoD","7","Contra Costa",1.1119742227572
"3","Delta","40","Desert","3","Easement","7","Contra Costa",24.6858277452098
"3","Delta","40","Desert","4","Local_gov","7","Contra Costa",1.1119742227572
"3","Delta","40","Desert","7","Private","1","Alameda",8.8957937820576
"3","Delta","40","Desert","7","Private","7","Contra Costa",133.214511886313
"3","Delta","40","Desert","7","Private","48","Solano",1.1119742227572
"3","Delta","40","Desert","8","State_gov","1","Alameda",0.22239484455144
"3","Delta","40","Desert","8","State_gov","7","Contra Costa",16.2348236522551
"3","Delta","40","Desert","8","State_gov","48","Solano",21.7946947660411
"3","Delta","50","Shrubland","1","BLM","34","Sacramento",19.5707463205267
"3","Delta","50","Shrubland","2","DoD","7","Contra Costa",0.22239484455144
"3","Delta","50","Shrubland","2","DoD","34","Sacramento",2.2239484455144
"3","Delta","50","Shrubland","2","DoD","39","San Joaquin",1.77915875641152
"3","Delta","50","Shrubland","2","DoD","48","Solano",79.6173543494155
"3","Delta","50","Shrubland","2","DoD","57","Yolo",6.6718453365432
"3","Delta","50","Shrubland","3","Easement","7","Contra Costa",50.4836297131769
"3","Delta","50","Shrubland","3","Easement","34","Sacramento",32.6920421490617
"3","Delta","50","Shrubland","3","Easement","39","San Joaquin",11.5645319166749
"3","Delta","50","Shrubland","3","Easement","48","Solano",133.659301575415
"3","Delta","50","Shrubland","3","Easement","57","Yolo",173.02318906102
"3","Delta","50","Shrubland","4","Local_gov","7","Contra Costa",6.44945049199176
"3","Delta","50","Shrubland","4","Local_gov","34","Sacramento",7.33902987019752
"3","Delta","50","Shrubland","4","Local_gov","39","San Joaquin",3.78071235737448
"3","Delta","50","Shrubland","4","Local_gov","48","Solano",6.00466080288888
"3","Delta","50","Shrubland","6","Other_fed","1","Alameda",7.33902987019752
"3","Delta","50","Shrubland","6","Other_fed","7","Contra Costa",8.45100409295472
"3","Delta","50","Shrubland","6","Other_fed","34","Sacramento",16.4572184968066
"3","Delta","50","Shrubland","7","Private","1","Alameda",1.33436906730864
"3","Delta","50","Shrubland","7","Private","7","Contra Costa",1354.38460331827
"3","Delta","50","Shrubland","7","Private","34","Sacramento",263.982680482559
"3","Delta","50","Shrubland","7","Private","39","San Joaquin",348.270326567555
"3","Delta","50","Shrubland","7","Private","48","Solano",3305.2321797235
"3","Delta","50","Shrubland","7","Private","57","Yolo",133.659301575415
"3","Delta","50","Shrubland","8","State_gov","7","Contra Costa",76.9486162147982
"3","Delta","50","Shrubland","8","State_gov","34","Sacramento",100.077680048148
"3","Delta","50","Shrubland","8","State_gov","39","San Joaquin",14.9004545849465
"3","Delta","50","Shrubland","8","State_gov","48","Solano",1063.04735695588
"3","Delta","50","Shrubland","8","State_gov","57","Yolo",248.859831053061
"3","Delta","60","Grassland","1","BLM","34","Sacramento",193.03872507065
"3","Delta","60","Grassland","2","DoD","7","Contra Costa",74.2798780801809
"3","Delta","60","Grassland","2","DoD","34","Sacramento",8.00621440385184
"3","Delta","60","Grassland","2","DoD","39","San Joaquin",1.33436906730864
"3","Delta","60","Grassland","2","DoD","48","Solano",489.935842546822
"3","Delta","60","Grassland","2","DoD","57","Yolo",253.30772794409
"3","Delta","60","Grassland","3","Easement","7","Contra Costa",639.607572929941
"3","Delta","60","Grassland","3","Easement","34","Sacramento",371.621785245456
"3","Delta","60","Grassland","3","Easement","39","San Joaquin",71.1663502564608
"3","Delta","60","Grassland","3","Easement","48","Solano",1152.45008446556
"3","Delta","60","Grassland","3","Easement","57","Yolo",2631.82059042174
"3","Delta","60","Grassland","4","Local_gov","7","Contra Costa",122.984349036946
"3","Delta","60","Grassland","4","Local_gov","34","Sacramento",48.7044709567654
"3","Delta","60","Grassland","4","Local_gov","39","San Joaquin",1.77915875641152
"3","Delta","60","Grassland","4","Local_gov","48","Solano",0.66718453365432
"3","Delta","60","Grassland","6","Other_fed","1","Alameda",35.1383854391275
"3","Delta","60","Grassland","6","Other_fed","7","Contra Costa",4.67029173558024
"3","Delta","60","Grassland","6","Other_fed","34","Sacramento",129.878589218041
"3","Delta","60","Grassland","7","Private","1","Alameda",738.128489066229
"3","Delta","60","Grassland","7","Private","7","Contra Costa",4741.4580858367
"3","Delta","60","Grassland","7","Private","34","Sacramento",1286.33178088553
"3","Delta","60","Grassland","7","Private","39","San Joaquin",1778.93636156697
"3","Delta","60","Grassland","7","Private","48","Solano",11781.8116798016
"3","Delta","60","Grassland","7","Private","57","Yolo",681.640198550164
"3","Delta","60","Grassland","8","State_gov","1","Alameda",126.987456238872
"3","Delta","60","Grassland","8","State_gov","7","Contra Costa",178.583060174806
"3","Delta","60","Grassland","8","State_gov","34","Sacramento",960.523333617669
"3","Delta","60","Grassland","8","State_gov","39","San Joaquin",145.668623181193
"3","Delta","60","Grassland","8","State_gov","48","Solano",2879.56844725204
"3","Delta","60","Grassland","8","State_gov","57","Yolo",1161.34587824762
"3","Delta","70","Savanna","1","BLM","34","Sacramento",5.78226595833744
"3","Delta","70","Savanna","2","DoD","34","Sacramento",0.44478968910288
"3","Delta","70","Savanna","2","DoD","48","Solano",1.33436906730864
"3","Delta","70","Savanna","2","DoD","57","Yolo",14.4556648958436
"3","Delta","70","Savanna","3","Easement","7","Contra Costa",0.22239484455144
"3","Delta","70","Savanna","3","Easement","34","Sacramento",39.1414926410534
"3","Delta","70","Savanna","3","Easement","39","San Joaquin",0.22239484455144
"3","Delta","70","Savanna","3","Easement","48","Solano",2.89113297916872
"3","Delta","70","Savanna","3","Easement","57","Yolo",29.5785143253415
"3","Delta","70","Savanna","4","Local_gov","7","Contra Costa",1.55676391186008
"3","Delta","70","Savanna","4","Local_gov","34","Sacramento",0.22239484455144
"3","Delta","70","Savanna","6","Other_fed","7","Contra Costa",3.78071235737448
"3","Delta","70","Savanna","6","Other_fed","34","Sacramento",2.00155360096296
"3","Delta","70","Savanna","7","Private","1","Alameda",0.22239484455144
"3","Delta","70","Savanna","7","Private","7","Contra Costa",70.4991657228065
"3","Delta","70","Savanna","7","Private","34","Sacramento",20.4603256987325
"3","Delta","70","Savanna","7","Private","39","San Joaquin",56.4882905160658
"3","Delta","70","Savanna","7","Private","48","Solano",808.627654789036
"3","Delta","70","Savanna","7","Private","57","Yolo",21.3499050769382
"3","Delta","70","Savanna","8","State_gov","7","Contra Costa",6.44945049199176
"3","Delta","70","Savanna","8","State_gov","34","Sacramento",34.6935957500246
"3","Delta","70","Savanna","8","State_gov","39","San Joaquin",0.66718453365432
"3","Delta","70","Savanna","8","State_gov","48","Solano",157.677944786971
"3","Delta","70","Savanna","8","State_gov","57","Yolo",0.22239484455144
"3","Delta","80","Woodland","1","BLM","34","Sacramento",7.11663502564608
"3","Delta","80","Woodland","2","DoD","48","Solano",0.88957937820576
"3","Delta","80","Woodland","2","DoD","57","Yolo",3.3359226682716
"3","Delta","80","Woodland","3","Easement","34","Sacramento",206.827205432839
"3","Delta","80","Woodland","3","Easement","39","San Joaquin",0.88957937820576
"3","Delta","80","Woodland","3","Easement","48","Solano",0.22239484455144
"3","Delta","80","Woodland","3","Easement","57","Yolo",0.88957937820576
"3","Delta","80","Woodland","4","Local_gov","34","Sacramento",7.56142471474896
"3","Delta","80","Woodland","6","Other_fed","34","Sacramento",26.0201968125185
"3","Delta","80","Woodland","7","Private","7","Contra Costa",12.8989009839835
"3","Delta","80","Woodland","7","Private","34","Sacramento",66.2736636763291
"3","Delta","80","Woodland","7","Private","39","San Joaquin",166.79613341358
"3","Delta","80","Woodland","7","Private","48","Solano",75.836641992041
"3","Delta","80","Woodland","7","Private","57","Yolo",13.3436906730864
"3","Delta","80","Woodland","8","State_gov","7","Contra Costa",0.44478968910288
"3","Delta","80","Woodland","8","State_gov","34","Sacramento",110.975027431169
"3","Delta","80","Woodland","8","State_gov","39","San Joaquin",1.55676391186008
"3","Delta","80","Woodland","8","State_gov","48","Solano",97.6313367580822
"3","Delta","90","Forest","3","Easement","7","Contra Costa",160.791472610691
"3","Delta","90","Forest","3","Easement","34","Sacramento",14.0108752067407
"3","Delta","90","Forest","3","Easement","39","San Joaquin",34.6935957500246
"3","Delta","90","Forest","3","Easement","48","Solano",445.012083947431
"3","Delta","90","Forest","3","Easement","57","Yolo",162.348236522551
"3","Delta","90","Forest","4","Local_gov","39","San Joaquin",0.22239484455144
"3","Delta","90","Forest","7","Private","7","Contra Costa",4.00310720192592
"3","Delta","90","Forest","7","Private","34","Sacramento",231.7354280226
"3","Delta","90","Forest","7","Private","39","San Joaquin",47.8148915785596
"3","Delta","90","Forest","7","Private","48","Solano",5.559871113786
"3","Delta","90","Forest","7","Private","57","Yolo",1.55676391186008
"3","Delta","90","Forest","8","State_gov","57","Yolo",0.44478968910288
"3","Delta","100","Meadow","2","DoD","7","Contra Costa",194.373094137959
"3","Delta","100","Meadow","2","DoD","48","Solano",82.7308821731357
"3","Delta","100","Meadow","3","Easement","7","Contra Costa",12.2317164503292
"3","Delta","100","Meadow","4","Local_gov","7","Contra Costa",19.1259566314238
