"reg_code","Region","lt_code","Land_Type","own_code","Ownership","cnty_code","County","area_ha"
"4","Deserts","30","Sparse","3","Easement","13","Imperial",7.56
"4","Deserts","30","Sparse","3","Easement","14","Inyo",15.21
"4","Deserts","30","Sparse","3","Easement","15","Kern",116.55
"4","Deserts","30","Sparse","3","Easement","19","Los Angeles",1.08
"4","Deserts","30","Sparse","3","Easement","33","Riverside",806.94
"4","Deserts","30","Sparse","3","Easement","36","San Bernardino",532.8
"4","Deserts","30","Sparse","3","Easement","37","San Diego",58.95
"4","Deserts","30","Sparse","4","Local_gov","13","Imperial",296.46
"4","Deserts","30","Sparse","4","Local_gov","14","Inyo",19975.05
"4","Deserts","30","Sparse","4","Local_gov","15","Kern",13.77
"4","Deserts","30","Sparse","4","Local_gov","19","Los Angeles",2.88
"4","Deserts","30","Sparse","4","Local_gov","33","Riverside",441.63
"4","Deserts","30","Sparse","4","Local_gov","36","San Bernardino",63.09
"4","Deserts","30","Sparse","4","Local_gov","37","San Diego",3.51
"4","Deserts","30","Sparse","5","NPS","14","Inyo",206458.83
"4","Deserts","30","Sparse","5","NPS","33","Riverside",34150.86
"4","Deserts","30","Sparse","5","NPS","36","San Bernardino",104176.62
"4","Deserts","30","Sparse","6","Other_fed","13","Imperial",3233.88
"4","Deserts","30","Sparse","6","Other_fed","14","Inyo",5292.09
"4","Deserts","30","Sparse","6","Other_fed","15","Kern",63.72
"4","Deserts","30","Sparse","6","Other_fed","19","Los Angeles",0.72
"4","Deserts","30","Sparse","6","Other_fed","26","Mono",848.88
"4","Deserts","30","Sparse","6","Other_fed","33","Riverside",1075.95
"4","Deserts","30","Sparse","6","Other_fed","36","San Bernardino",3455.01
"4","Deserts","30","Sparse","7","Private","13","Imperial",20987.19
"4","Deserts","30","Sparse","7","Private","14","Inyo",7139.88
"4","Deserts","30","Sparse","7","Private","15","Kern",47098.8
"4","Deserts","30","Sparse","7","Private","19","Los Angeles",1751.85
"4","Deserts","30","Sparse","7","Private","26","Mono",97.56
"4","Deserts","30","Sparse","7","Private","33","Riverside",33660.81
"4","Deserts","30","Sparse","7","Private","36","San Bernardino",70269.3
"4","Deserts","30","Sparse","7","Private","37","San Diego",1533.24
"4","Deserts","30","Sparse","8","State_gov","13","Imperial",1989.72
"4","Deserts","30","Sparse","8","State_gov","14","Inyo",5805.99
"4","Deserts","30","Sparse","8","State_gov","15","Kern",585.9
"4","Deserts","30","Sparse","8","State_gov","19","Los Angeles",26.46
"4","Deserts","30","Sparse","8","State_gov","26","Mono",4.77
"4","Deserts","30","Sparse","8","State_gov","33","Riverside",4241.07
"4","Deserts","30","Sparse","8","State_gov","36","San Bernardino",13538.34
"4","Deserts","30","Sparse","8","State_gov","37","San Diego",1608.66
"4","Deserts","30","Sparse","9","USFS_nonwild","14","Inyo",4289.67
"4","Deserts","30","Sparse","9","USFS_nonwild","19","Los Angeles",5.49
"4","Deserts","30","Sparse","9","USFS_nonwild","33","Riverside",14.13
"4","Deserts","30","Sparse","9","USFS_nonwild","36","San Bernardino",70.92
"4","Deserts","40","Desert","1","BLM","13","Imperial",218456.19
"4","Deserts","40","Desert","1","BLM","14","Inyo",455555.7
"4","Deserts","40","Desert","1","BLM","15","Kern",117243.81
"4","Deserts","40","Desert","1","BLM","19","Los Angeles",1309.77
"4","Deserts","40","Desert","1","BLM","26","Mono",1886.76
"4","Deserts","40","Desert","1","BLM","33","Riverside",401766.39
"4","Deserts","40","Desert","1","BLM","36","San Bernardino",1677699.45
"4","Deserts","40","Desert","1","BLM","37","San Diego",6.48
"4","Deserts","40","Desert","2","DoD","13","Imperial",100327.32
"4","Deserts","40","Desert","2","DoD","14","Inyo",147398.22
"4","Deserts","40","Desert","2","DoD","15","Kern",54078.03
"4","Deserts","40","Desert","2","DoD","19","Los Angeles",9111.15
"4","Deserts","40","Desert","2","DoD","33","Riverside",26740.53
"4","Deserts","40","Desert","2","DoD","36","San Bernardino",557088.39
"4","Deserts","40","Desert","3","Easement","13","Imperial",129.42
"4","Deserts","40","Desert","3","Easement","14","Inyo",69.93
"4","Deserts","40","Desert","3","Easement","15","Kern",102.78
"4","Deserts","40","Desert","3","Easement","19","Los Angeles",60.39
"4","Deserts","40","Desert","3","Easement","33","Riverside",1841.85
"4","Deserts","40","Desert","3","Easement","36","San Bernardino",1566.45
"4","Deserts","40","Desert","3","Easement","37","San Diego",142.38
"4","Deserts","40","Desert","4","Local_gov","13","Imperial",321.84
"4","Deserts","40","Desert","4","Local_gov","14","Inyo",36751.77
"4","Deserts","40","Desert","4","Local_gov","15","Kern",153.81
"4","Deserts","40","Desert","4","Local_gov","19","Los Angeles",391.14
"4","Deserts","40","Desert","4","Local_gov","33","Riverside",2799.36
"4","Deserts","40","Desert","4","Local_gov","36","San Bernardino",283.14
"4","Deserts","40","Desert","4","Local_gov","37","San Diego",25.83
"4","Deserts","40","Desert","5","NPS","14","Inyo",893873.34
"4","Deserts","40","Desert","5","NPS","33","Riverside",169317.54
"4","Deserts","40","Desert","5","NPS","36","San Bernardino",531935.46
"4","Deserts","40","Desert","6","Other_fed","13","Imperial",10950.84
"4","Deserts","40","Desert","6","Other_fed","14","Inyo",7205.58
"4","Deserts","40","Desert","6","Other_fed","15","Kern",493.2
"4","Deserts","40","Desert","6","Other_fed","19","Los Angeles",47.07
"4","Deserts","40","Desert","6","Other_fed","26","Mono",4146.3
"4","Deserts","40","Desert","6","Other_fed","33","Riverside",5218.83
"4","Deserts","40","Desert","6","Other_fed","36","San Bernardino",19794.15
"4","Deserts","40","Desert","7","Private","13","Imperial",45062.1
"4","Deserts","40","Desert","7","Private","14","Inyo",22615.2
"4","Deserts","40","Desert","7","Private","15","Kern",151716.78
"4","Deserts","40","Desert","7","Private","19","Los Angeles",105289.83
"4","Deserts","40","Desert","7","Private","26","Mono",139.68
"4","Deserts","40","Desert","7","Private","33","Riverside",82660.86
"4","Deserts","40","Desert","7","Private","36","San Bernardino",465034.68
"4","Deserts","40","Desert","7","Private","37","San Diego",2128.68
"4","Deserts","40","Desert","8","State_gov","13","Imperial",6111.18
"4","Deserts","40","Desert","8","State_gov","14","Inyo",22025.79
"4","Deserts","40","Desert","8","State_gov","15","Kern",9122.49
"4","Deserts","40","Desert","8","State_gov","19","Los Angeles",1556.82
"4","Deserts","40","Desert","8","State_gov","26","Mono",8.73
"4","Deserts","40","Desert","8","State_gov","33","Riverside",14804.28
"4","Deserts","40","Desert","8","State_gov","36","San Bernardino",76972.5
"4","Deserts","40","Desert","8","State_gov","37","San Diego",10039.05
"4","Deserts","40","Desert","9","USFS_nonwild","14","Inyo",13106.25
"4","Deserts","40","Desert","9","USFS_nonwild","19","Los Angeles",170.46
"4","Deserts","40","Desert","9","USFS_nonwild","33","Riverside",157.41
"4","Deserts","40","Desert","9","USFS_nonwild","36","San Bernardino",1370.16
"4","Deserts","50","Shrubland","1","BLM","13","Imperial",65.16
"4","Deserts","50","Shrubland","1","BLM","14","Inyo",27474.66
"4","Deserts","50","Shrubland","1","BLM","15","Kern",402.3
"4","Deserts","50","Shrubland","1","BLM","19","Los Angeles",126
"4","Deserts","50","Shrubland","1","BLM","26","Mono",756.63
"4","Deserts","50","Shrubland","1","BLM","33","Riverside",61.74
"4","Deserts","50","Shrubland","1","BLM","36","San Bernardino",2964.96
"4","Deserts","50","Shrubland","2","DoD","14","Inyo",1570.86
"4","Deserts","50","Shrubland","2","DoD","15","Kern",1.26
"4","Deserts","50","Shrubland","2","DoD","19","Los Angeles",65.7
"4","Deserts","50","Shrubland","2","DoD","36","San Bernardino",909.45
"4","Deserts","50","Shrubland","3","Easement","14","Inyo",10.26
"4","Deserts","50","Shrubland","3","Easement","15","Kern",2165.94
"4","Deserts","50","Shrubland","3","Easement","19","Los Angeles",5.85
"4","Deserts","50","Shrubland","3","Easement","33","Riverside",5.13
"4","Deserts","50","Shrubland","3","Easement","36","San Bernardino",0.63
"4","Deserts","50","Shrubland","4","Local_gov","13","Imperial",19.8
"4","Deserts","50","Shrubland","4","Local_gov","14","Inyo",1309.59
"4","Deserts","50","Shrubland","4","Local_gov","19","Los Angeles",7.2
"4","Deserts","50","Shrubland","4","Local_gov","33","Riverside",7.2
"4","Deserts","50","Shrubland","4","Local_gov","36","San Bernardino",17.91
"4","Deserts","50","Shrubland","5","NPS","14","Inyo",35433.09
"4","Deserts","50","Shrubland","5","NPS","33","Riverside",230.31
"4","Deserts","50","Shrubland","5","NPS","36","San Bernardino",1487.34
"4","Deserts","50","Shrubland","6","Other_fed","13","Imperial",299.25
"4","Deserts","50","Shrubland","6","Other_fed","14","Inyo",6374.25
"4","Deserts","50","Shrubland","6","Other_fed","19","Los Angeles",79.29
"4","Deserts","50","Shrubland","6","Other_fed","26","Mono",238.86
"4","Deserts","50","Shrubland","6","Other_fed","33","Riverside",340.2
"4","Deserts","50","Shrubland","6","Other_fed","36","San Bernardino",567.27
"4","Deserts","50","Shrubland","7","Private","13","Imperial",504.27
"4","Deserts","50","Shrubland","7","Private","14","Inyo",953.37
"4","Deserts","50","Shrubland","7","Private","15","Kern",7241.22
"4","Deserts","50","Shrubland","7","Private","19","Los Angeles",14345.01
"4","Deserts","50","Shrubland","7","Private","26","Mono",86.13
"4","Deserts","50","Shrubland","7","Private","33","Riverside",166.77
"4","Deserts","50","Shrubland","7","Private","36","San Bernardino",13023.9
"4","Deserts","50","Shrubland","7","Private","37","San Diego",1.08
"4","Deserts","50","Shrubland","8","State_gov","13","Imperial",18.09
"4","Deserts","50","Shrubland","8","State_gov","14","Inyo",851.67
"4","Deserts","50","Shrubland","8","State_gov","15","Kern",4.23
"4","Deserts","50","Shrubland","8","State_gov","19","Los Angeles",51.48
"4","Deserts","50","Shrubland","8","State_gov","26","Mono",1.44
"4","Deserts","50","Shrubland","8","State_gov","33","Riverside",12.24
"4","Deserts","50","Shrubland","8","State_gov","36","San Bernardino",191.52
"4","Deserts","50","Shrubland","8","State_gov","37","San Diego",253.8
"4","Deserts","50","Shrubland","9","USFS_nonwild","14","Inyo",29002.95
"4","Deserts","50","Shrubland","9","USFS_nonwild","19","Los Angeles",389.16
"4","Deserts","50","Shrubland","9","USFS_nonwild","33","Riverside",1.62
"4","Deserts","50","Shrubland","9","USFS_nonwild","36","San Bernardino",3059.46
"4","Deserts","60","Grassland","1","BLM","13","Imperial",405.99
"4","Deserts","60","Grassland","1","BLM","14","Inyo",5030.64
"4","Deserts","60","Grassland","1","BLM","15","Kern",242.1
"4","Deserts","60","Grassland","1","BLM","19","Los Angeles",38.07
"4","Deserts","60","Grassland","1","BLM","26","Mono",18.45
"4","Deserts","60","Grassland","1","BLM","33","Riverside",230.67
"4","Deserts","60","Grassland","1","BLM","36","San Bernardino",8990.28
"4","Deserts","60","Grassland","2","DoD","14","Inyo",7392.78
"4","Deserts","60","Grassland","2","DoD","15","Kern",109.26
"4","Deserts","60","Grassland","2","DoD","19","Los Angeles",411.3
"4","Deserts","60","Grassland","2","DoD","36","San Bernardino",2326.5
"4","Deserts","60","Grassland","3","Easement","13","Imperial",0.09
"4","Deserts","60","Grassland","3","Easement","14","Inyo",0.09
"4","Deserts","60","Grassland","3","Easement","15","Kern",2647.71
"4","Deserts","60","Grassland","3","Easement","19","Los Angeles",350.19
"4","Deserts","60","Grassland","3","Easement","33","Riverside",3.42
"4","Deserts","60","Grassland","3","Easement","36","San Bernardino",1115.82
"4","Deserts","60","Grassland","3","Easement","37","San Diego",18.27
"4","Deserts","60","Grassland","4","Local_gov","13","Imperial",3.51
"4","Deserts","60","Grassland","4","Local_gov","14","Inyo",2620.8
"4","Deserts","60","Grassland","4","Local_gov","15","Kern",3.33
"4","Deserts","60","Grassland","4","Local_gov","19","Los Angeles",52.02
"4","Deserts","60","Grassland","4","Local_gov","33","Riverside",10.08
"4","Deserts","60","Grassland","4","Local_gov","36","San Bernardino",13.95
"4","Deserts","60","Grassland","4","Local_gov","37","San Diego",0.36
"4","Deserts","60","Grassland","5","NPS","14","Inyo",6017.49
"4","Deserts","60","Grassland","5","NPS","33","Riverside",1161.9
"4","Deserts","60","Grassland","5","NPS","36","San Bernardino",21649.41
"4","Deserts","60","Grassland","6","Other_fed","13","Imperial",6.66
"4","Deserts","60","Grassland","6","Other_fed","14","Inyo",265.41
"4","Deserts","60","Grassland","6","Other_fed","19","Los Angeles",12.33
"4","Deserts","60","Grassland","6","Other_fed","26","Mono",2.25
"4","Deserts","60","Grassland","6","Other_fed","33","Riverside",79.2
"4","Deserts","60","Grassland","6","Other_fed","36","San Bernardino",1.71
"4","Deserts","60","Grassland","7","Private","13","Imperial",427.68
"4","Deserts","60","Grassland","7","Private","14","Inyo",245.79
"4","Deserts","60","Grassland","7","Private","15","Kern",1477.8
"4","Deserts","60","Grassland","7","Private","19","Los Angeles",15527.34
"4","Deserts","60","Grassland","7","Private","26","Mono",35.28
"4","Deserts","60","Grassland","7","Private","33","Riverside",675.63
"4","Deserts","60","Grassland","7","Private","36","San Bernardino",19702.71
"4","Deserts","60","Grassland","7","Private","37","San Diego",323.01
"4","Deserts","60","Grassland","8","State_gov","13","Imperial",65.07
"4","Deserts","60","Grassland","8","State_gov","14","Inyo",280.98
"4","Deserts","60","Grassland","8","State_gov","15","Kern",2.61
"4","Deserts","60","Grassland","8","State_gov","19","Los Angeles",374.85
"4","Deserts","60","Grassland","8","State_gov","33","Riverside",30.51
"4","Deserts","60","Grassland","8","State_gov","36","San Bernardino",1502.37
"4","Deserts","60","Grassland","8","State_gov","37","San Diego",640.08
"4","Deserts","60","Grassland","9","USFS_nonwild","14","Inyo",3157.74
"4","Deserts","60","Grassland","9","USFS_nonwild","19","Los Angeles",86.67
"4","Deserts","60","Grassland","9","USFS_nonwild","33","Riverside",19.8
"4","Deserts","60","Grassland","9","USFS_nonwild","36","San Bernardino",3941.28
"4","Deserts","70","Savanna","1","BLM","14","Inyo",14.67
"4","Deserts","70","Savanna","1","BLM","15","Kern",0.36
"4","Deserts","70","Savanna","1","BLM","19","Los Angeles",0.18
"4","Deserts","70","Savanna","1","BLM","36","San Bernardino",7.47
"4","Deserts","70","Savanna","2","DoD","36","San Bernardino",0.54
"4","Deserts","70","Savanna","3","Easement","15","Kern",0.09
"4","Deserts","70","Savanna","3","Easement","19","Los Angeles",56.43
"4","Deserts","70","Savanna","4","Local_gov","14","Inyo",0.27
"4","Deserts","70","Savanna","6","Other_fed","14","Inyo",1.17
"4","Deserts","70","Savanna","6","Other_fed","19","Los Angeles",0.36
"4","Deserts","70","Savanna","7","Private","14","Inyo",15.57
"4","Deserts","70","Savanna","7","Private","15","Kern",124.2
"4","Deserts","70","Savanna","7","Private","19","Los Angeles",295.56
"4","Deserts","70","Savanna","7","Private","36","San Bernardino",88.92
"4","Deserts","70","Savanna","9","USFS_nonwild","14","Inyo",6.75
"4","Deserts","70","Savanna","9","USFS_nonwild","19","Los Angeles",24.12
"4","Deserts","70","Savanna","9","USFS_nonwild","36","San Bernardino",204.39
"4","Deserts","80","Woodland","1","BLM","13","Imperial",3.33
"4","Deserts","80","Woodland","1","BLM","14","Inyo",12109.23
"4","Deserts","80","Woodland","1","BLM","15","Kern",26.46
"4","Deserts","80","Woodland","1","BLM","26","Mono",1.35
"4","Deserts","80","Woodland","1","BLM","33","Riverside",0.72
"4","Deserts","80","Woodland","1","BLM","36","San Bernardino",1623.24
"4","Deserts","80","Woodland","2","DoD","14","Inyo",8730.54
"4","Deserts","80","Woodland","2","DoD","15","Kern",39.96
"4","Deserts","80","Woodland","2","DoD","19","Los Angeles",10.44
"4","Deserts","80","Woodland","2","DoD","36","San Bernardino",1.26
"4","Deserts","80","Woodland","3","Easement","15","Kern",35.91
"4","Deserts","80","Woodland","3","Easement","19","Los Angeles",80.01
"4","Deserts","80","Woodland","4","Local_gov","13","Imperial",0.18
"4","Deserts","80","Woodland","4","Local_gov","14","Inyo",72.09
"4","Deserts","80","Woodland","4","Local_gov","19","Los Angeles",0.63
"4","Deserts","80","Woodland","5","NPS","14","Inyo",29143.35
"4","Deserts","80","Woodland","5","NPS","33","Riverside",32.4
"4","Deserts","80","Woodland","5","NPS","36","San Bernardino",8295.21
"4","Deserts","80","Woodland","6","Other_fed","13","Imperial",2.25
"4","Deserts","80","Woodland","6","Other_fed","14","Inyo",12825.18
"4","Deserts","80","Woodland","6","Other_fed","15","Kern",0.63
"4","Deserts","80","Woodland","6","Other_fed","19","Los Angeles",0.72
"4","Deserts","80","Woodland","6","Other_fed","26","Mono",0.09
"4","Deserts","80","Woodland","6","Other_fed","33","Riverside",7.56
"4","Deserts","80","Woodland","6","Other_fed","36","San Bernardino",6.3
"4","Deserts","80","Woodland","7","Private","13","Imperial",4.95
"4","Deserts","80","Woodland","7","Private","14","Inyo",855.18
"4","Deserts","80","Woodland","7","Private","15","Kern",667.62
"4","Deserts","80","Woodland","7","Private","19","Los Angeles",470.88
"4","Deserts","80","Woodland","7","Private","33","Riverside",2.88
"4","Deserts","80","Woodland","7","Private","36","San Bernardino",395.64
"4","Deserts","80","Woodland","8","State_gov","13","Imperial",0.45
